n_early,sigma_epistemic,sigma_aleatoric,sigma_total,abs_error,epistemic_ratio
100,65.60620936424817,20.788737877173872,68.82111834074921,26.08813435872395,0.9087542184532915
150,24.13864491891979,17.94161022827675,30.07616258941784,129.71985748291013,0.6441409726235745
150,29.508859021029792,19.255171889290708,35.23541407744689,43.8552193196615,0.70136820781509
150,33.633744385764146,29.484011250314246,44.72734824260856,15.218116302490245,0.565462926882252
150,23.007194304107895,25.079962767824707,34.034328584275734,6.0890703837076785,0.45697553050017176
150,15.14338245717672,15.78919537309211,21.877402102946338,15.405040791829379,0.4791310140412197
150,11.40323222384446,20.582440508261243,23.53020532054572,35.76079447428384,0.23485753799277614
150,29.844700354200242,20.268759838874256,36.07670667671818,23.574730784098335,0.6843537872012208
150,15.657897895089729,20.15890715886362,25.525503018211772,32.24363972981769,0.37628620319279454
150,12.196073182937427,28.579128730554203,31.072669664532434,15.118951721191422,0.15405752175005086
150,11.889154850389907,16.309883195268934,20.183267646738123,45.046206054687445,0.346991637509448
150,20.806319688633582,31.991556265412097,38.16231925956086,1.560377909342435,0.2972494182669375
150,22.554527212321478,20.813502241054405,30.690529049036066,57.45050201416018,0.5400807596254171
150,13.99208959857151,17.592997775414556,22.47870418997044,143.43212392171222,0.3874561962033101
150,36.72421157587276,28.536868992339283,46.50828536675376,22.282829488118466,0.6235112652340262
150,23.06648543420078,17.79660357829587,29.133860870286483,315.3969947306315,0.6268545336841029
150,16.005986661506338,19.775186542545317,25.441100837046818,32.40660349527994,0.39581577854507183
150,13.707339848642361,16.171564800316865,21.199308333458106,86.55005910237628,0.4180834516677701
150,9.017083087676744,15.834066515849507,18.221565515575563,99.95850128173834,0.24488420224832555
150,7.022640823409029,16.174756913699593,17.63349781954459,12.84343658447267,0.15860759381160514
150,19.049525123449936,22.029520385176163,29.12360169741789,284.47951324462895,0.42783680451652545
150,22.234690775963724,19.910527052936768,29.846449729045716,31.155409749348905,0.5549793584725908
150,23.073885408644657,24.008193708473378,33.29861187789733,21.609015808105482,0.4801635667509989
150,17.624712527325006,14.993376420964733,23.139399909496102,57.934481811523426,0.5801494706263896
150,12.049249380988156,22.58711634365303,25.600043659473734,49.40467549641926,0.22153307409257095
150,10.852229518221616,19.871302857327574,22.641545061320254,793.5798904418946,0.22973428909971796
150,16.36531242076434,25.065312407437798,29.934818133933582,430.66791076660155,0.29887896679572995
150,15.895429807540896,17.25484494620291,23.460485137438308,1.669065856933571,0.45906118558715747
150,33.41554937821037,28.095042423357864,43.65696220556228,127.4410965983073,0.5858550606649408
150,8.954098412739127,19.574684775589294,21.525430598450395,260.9076703898112,0.1730374198762466
150,12.502248397023322,20.23622931486419,23.78678607682511,160.44852376302083,0.2762515433204601
150,12.479551585799543,17.092045241544664,21.163109845238754,16.311113484700513,0.3477274605881842
150,18.870519642627233,16.575293945888625,25.11646633138094,22.143068135579483,0.5644827091143175
150,28.589775798093946,24.805971193758918,37.851175504214865,35.54486785888673,0.5705093367173394
150,18.110787474215886,18.815751925737032,26.11576427116564,30.709788818359357,0.4809159585241772
150,10.75919551966001,17.077050738852723,20.183804155005625,45.32128412882486,0.2841538550417788
150,11.533536306921535,17.808703945643167,21.217266458397596,6.188221893310555,0.2954922623746088
150,18.615354234023723,15.498638120178425,24.222700031962432,56.48843149820965,0.5906055281883901
150,12.997732412562307,16.926075121941114,21.34087783813418,114.20297251383465,0.37094594166675376
150,21.83844636790851,23.260252522193944,31.905439773810453,28.279609578450504,0.46850475897170296
150,12.986989615354748,17.579130309988013,21.856068304360495,107.72930287679037,0.35307982934952076
150,10.72498957720307,20.98778563500639,23.56931367885147,100.6459948730469,0.2070617522351403
150,12.601039656494498,19.564972264320506,23.271749829528886,0.86482762654623,0.2931937292056209
150,29.680499044760325,16.98952352823286,34.19906333896291,55.84529449462889,0.7532063532531892
150,13.48147860793857,16.816086260022608,21.552981755683515,45.035034891764326,0.39125538796952003
150,19.39258559990069,15.418962508385498,24.775326054049685,207.7413497924805,0.6126785513821071
150,16.329694351053348,16.014565686457818,22.87193108866621,15.129386596679637,0.509742030066422
150,12.268204884031766,12.775610385637934,17.712285899967874,64.19581837972004,0.4797476026111003
150,31.476722070921245,18.238062909381025,36.3787159066474,404.2440461222331,0.7486593764355863
150,23.14262166496215,30.659381629584583,38.413260984145616,35.30572937011718,0.3629633355164047
150,6.430882463830869,14.299954503852646,15.679443487441223,74.86378479003906,0.16822086273124245
150,16.91259433928739,15.391635882370638,22.867844288886857,114.9852335611979,0.5469781921894756
150,16.258476437684536,20.93304262567856,26.50528871080673,173.38476633707683,0.3762656855094235
150,13.00643208902263,15.561002506317761,20.28083022679262,288.4067402140299,0.41128691836794207
150,13.886399334543377,14.237408623794272,19.888084140995037,110.57255554199219,0.4875210845929669
150,24.06844997498874,17.78559652077204,29.92687300401153,39.7598546346029,0.6468052900448974
150,46.112359486469124,24.317185859415698,52.13132671945657,1.12336842854819,0.7824149395898948
150,6.343232760269197,14.679978280814195,15.991821790406773,89.62950876871747,0.1573350247250499
150,33.24971144754368,21.7349163193775,39.72341751102566,2.527599080403661,0.7006200337642574
150,12.876504410820138,15.046937505320807,19.80441097662085,12.590922851562482,0.4227387915918087
150,42.98098708154354,21.20888528936887,47.92892723315868,309.40910186767576,0.804187564437933
